Date,Test_Positivity_Rate,New_Cases,Case_Growth_Rate,Hospitalization_Rate,ICU_Admission_Rate,Ventilator_Utilization,Mortality_Rate
23/10/2022,1.901343652,35,0.00002224072185,5.080953008,3.28199728,0.3416856492,1.945999871
24/10/2022,0.4393436523,27,0.00001714343434,5.042871033,3.301511732,0.2277904328,1.945919155
25/10/2022,0.6922254805,52,0.00003308131732,5.03977678,3.186525043,0.1138952164,1.945861526
26/10/2022,0.5819838057,46,0.00002922848763,5.03977678,3.186525043,0.1138952164,1.945861526
27/10/2022,0.5416437711,69,0.00004384414515,5.549020099,3.862037895,0.3416856492,1.94577622
28/10/2022,0.5843147996,64,0.00004066275702,5.549020099,3.892037895,0.2923976608,1.945760636
29/10/2022,0.5566726296,43,0.00002731917087,5.549020099,3.892037895,0.2923976608,1.945707481
30/10/2022,1.85962963,38,0.00002414186778,5.549020099,3.892037895,0.2923976608,1.945660509
31/10/2022,0.3944485026,27,0.00001715343704,5.549020099,3.892037895,0.2923976608,1.945627135
1/11/2022,0.7892745162,73,0.00004637588482,5.549020099,3.892037895,0.289017341,1.945600435
2/11/2022,0.5197584652,68,0.00004319744983,5.549020099,3.892037895,0.3468208092,1.945516394
3/11/2022,0.3420850081,40,0.00002540916699,5.549020099,3.892037895,0.4046242775,1.945466961
4/11/2022,0.5584557485,46,0.00002916279959,5.549020099,3.892037895,0.289017341,1.945410116
5/11/2022,0.5291005291,38,0.00002413739002,5.549020099,3.892037895,0.1734104046,1.945363871
6/11/2022,1.024327785,48,0.0000304848956,5.549020099,3.892037895,0.1734104046,1.945303851
7/11/2022,0.6099048548,25,0.00001586970087,6.581740977,2.760084926,0.1734104046,1.945272962
8/11/2022,0.6298690535,38,0.0000241351083,6.276150628,2.824267782,0.1734104046,1.945289526
9/11/2022,0.70869048,38,0.00002413510283,7.203907204,3.156565657,0.1734104046,1.945306089
10/11/2022,0.7453190329,41,0.00002603988039,7.599517491,3.256936068,0.1734104046,1.945255435
11/11/2022,0.7337205747,48,0.0000304848956,7.542262679,3.120936281,0.1734104046,1.945196136
12/11/2022,0.7550735886,42,0.00002667413013,7.042253521,3.169014085,0.2312138728,1.945145487
13/11/2022,1.118067979,41,0.0000260377304,6.137184116,2.286401925,0.1156069364,1.945094842
14/11/2022,0.763540921,32,0.00002032160206,6.52173913,2.415458937,0.1156069364,1.945055315
15/11/2022,0.3934587483,32,0.00002032780009,7.515923567,3.057324841,0.1156069364,1.94501579
16/11/2022,0.6627906977,57,0.00003619779252,7.702020202,3.156565657,0.1138952164,1.944926143
17/11/2022,0.2746347358,25,0.00001586970087,6.91562963,3.057324841,0.1138952164,1.944878014
18/11/2022,0.6937561943,42,0.00002666948096,7.542262679,3.120936708,0.284738041,1.944926143
19/11/2022,0.3835471498,29,0.0000184142534,7.171314741,4.858521708,0.2312138728,1.944890329
20/11/2022,0.3127874885,17,0.00001079178022,7.036535859,4.818744474,0.2312138728,1.944869164
21/11/2022,0.7188039103,25,0.00001586970087,6.91562963,2.475928473,0.1156069364,1.944838463
22/11/2022,0.4050737283,27,0.00001714278199,7.52688172,3.156989247,0.2317497103,1.944805123
23/11/2022,0.5712008502,43,0.00002730219402,7.242339833,3.506963788,0.289017341,1.944752027
24/11/2022,0.4314684309,30,0.0000190475223,7.21220527,2.773925104,0.2896871379,1.944714985
25/11/2022,0.3758875122,27,0.00001714244735,7.398621099,3.766478343,0.2312138728,1.944681648
26/11/2022,0.7550735886,31,0.00001968166706,7.596895026,3.250582033,0.1734104046,1.944643374
27/11/2022,0.4841777624,28,0.00001777669949,5.427779199,3.035278155,0.1156069364,1.944608805
28/11/2022,0.6773399015,22,0.00001396715433,5.914718019,2.475928473,0.1749271137,1.944645131
29/11/2022,0.5400914001,39,0.00002475779959,5.64516129,2.150537634,0.1156069364,1.944596984
30/11/2022,0.5858230814,40,0.00002539384263,5.64516129,2.150537634,0.1156069364,1.944611087
1/12/2022,0.263939294,24,0.00001523591868,7.392473118,4.032258065,0.1749271137,1.94458146
2/12/2022,0.3661885871,24,0.00001523568754,5.62248996,2.275769746,0.1166180758,1.944551833
3/12/2022,0.2535799523,17,0.00001079178014,4.735376045,1.810584958,0.1166180758,1.944530848
4/12/2022,0.6140765234,39,0.00002475734627,4.915730337,1.685393258,0.1166180758,1.944482708
5/12/2022,0.6875687569,25,0.00001586970087,6.223479491,2.263083451,0.1166180758,1.94445185
6/12/2022,0.4174120453,28,0.00001777378949,6.330935252,2.589928058,0.1166180758,1.94451462
7/12/2022,0.3221044155,24,0.00001523440029,5.401459854,1.751824818,0.1166180758,1.944484621
8/12/2022,0.2794163303,18,0.00001142562616,5.102040816,1.603498542,0.0583090379,1.944555889
9/12/2022,0.2941717227,16,0.00001015724609,5.59646539,1.914580265,0.0583090379,1.94453613
10/12/2022,0.4522158577,30,0.0000190475223,4.093567432,2.192982456,0.0583090379,1.944499102
11/12/2022,0.1836359927,9,0.000005712581004,6.011730205,1.46627566,0.05763688761,1.944487994
12/12/2022,0.2095181084,7,0.00000444309318,6.807866868,2.118003026,0.0583090379,1.944479354
13/12/2022,0.245527885,14,0.000008886147364,7.165109034,1.954887218,0.0583090379,1.944462076
14/12/2022,0.6265157639,31,0.00001966762907,6.315789474,1.954887218,0.0583090379,1.944423816
15/12/2022,0.4980906525,30,0.00001904119945,7.184750733,2.052785924,0.05763688761,1.944386793
16/12/2022,0.1955034213,10,0.000006346944625,5.59646539,1.914580265,0.0583090379,1.944374452
17/12/2022,0.247054352,13,0.000008250976947,5.571847507,1.759530792,0.05763688761,1.944358409
18/12/2022,0.1169248758,4,0.000002538741191,5.05952381,1.339285714,0.0583090379,1.944353473
19/12/2022,0.1989554837,8,0.000005077469867,5.231689088,1.494768311,0.0583090379,1.944343601
20/12/2022,0.4386881136,21,0.00001332828774,5.726872247,1.174743025,0.0583090379,1.944317686
21/12/2022,0.4295726882,19,0.00001205876709,5.660377358,1.306240929,0.1166180758,1.944294241
22/12/2022,0.36900369,15,0.000009519965271,5.436337625,1.287553648,0.1166180758,1.944275731
23/12/2022,0.2952532364,13,0.000008250558023,3.96039604,1.272984441,0.1166180758,1.944323155
24/12/2022,0.4001066951,15,0.000009519796098,3.541076487,1.274787535,0.1166180758,1.944304646
25/12/2022,0.5303476724,18,0.00001142364707,3.198887344,0.9735744089,0.1166180758,1.944282435
26/12/2022,0.4136504654,12,0.00000761567738,3.055555556,0.9722222222,0.1166180758,1.944267628
27/12/2022,0.745412844,26,0.00001650050866,3.01369863,0.9589041096,0.1166180758,1.944235547
28/12/2022,0.3349148758,12,0.000007615493722,3.658536585,1.490514905,0.1166180758,1.944220741
29/12/2022,0.7096224805,25,0.00001586549481,3.238866397,1.484480432,0.06544502618,1.944189895
30/12/2022,0.2449479486,12,0.000007615314907,4.447439353,1.482479784,0.1166180758,1.94417509
31/12/2022,0.507859734,21,0.0000133266916,3.480589023,1.204819667,0.1166180758,1.944149181
1/1/2023,0.3919007185,12,0.000007612102179,2.4,1.066666667,0.1166180758,1.944134376
2/1/2023,0.4006410256,15,0.00000951887218,4.122340426,1.196808511,0.1166180758,1.94411587
3/1/2023,0.6723436435,22,0.00001396087609,2.754820937,0.9641873278,0.06544502618,1.944078014
4/1/2023,0.8371385084,33,0.00002094102763,3.778677463,1.079622132,0.06544502618,1.944174931
5/1/2023,0.5882352941,23,0.00001459480481,3.882195448,1.338688086,0.1308900524,1.94414648
6/1/2023,0.5366726297,24,0.00001522672609,3.887399464,1.340482574,0.1963350785,1.944116949
7/1/2023,0.4047672588,18,0.00001142179912,3.799185889,1.356852103,0.1963350785,1.944094744
8/1/2023,0.5001471021,17,0.00001078713057,3.89261745,1.073825503,0.1963350785,1.944137226
9/1/2023,0.283171521,7,0.000004441711734,3.504043127,1.078167116,0.1963350785,1.944128591
10/1/2023,0.3728560776,15,0.00000951791144,3.698435277,1.137980085,0.1308900524,1.944110087
11/1/2023,0.4390110165,26,0.00001649755614,3.47705146,0.9735744089,0.1308900524,1.944078014
12/1/2023,0.5157297576,20,0.00001269021844,3.443526171,1.101928375,0.1308900524,1.944053344
13/1/2023,0.3749707054,16,0.00001015343592,3.194444444,1.25,0.1308900524,1.944033871
14/1/2023,0.4399230135,16,0.00001015194286,3.89261745,1.073825503,0.1308900524,1.944033871
15/1/2023,0.4390110165,11,0.000006979389862,3.89261745,0.651465798,0.1308900524,1.943810923
16/1/2023,0.2680965147,5,0.000003172427796,3.066666667,0.8462623413,0.06544502618,1.943801057
17/1/2023,0.5780346821,24,0.00001522361587,6.727272727,2.415458937,0.1308900524,1.943784375
18/1/2023,0.4110251451,17,0.00001078605604,3.778677463,0.963081862,0.06544502618,1.94375768
19/1/2023,0.4390110165,21,0.00001332380481,2.4,0.8,0.06544502618,1.943731113
20/1/2023,0.4470588235,19,0.001205471317,2.431118314,0.8103727715,0.06544502618,1.94395768
21/1/2023,0.2415458937,9,0.000005710058458,2.6272578,0.8210180624,0.06544502618,1.94394658
22/1/2023,0.3305785124,10,0.000006344473171,2.649006623,0.8278145695,0.06544502618,1.943934246
23/1/2023,0.09348706762,3,0.000001903329876,3.025210084,0.8403361345,0.06544502618,1.943930546
24/1/2023,0.2958579882,12,0.000007613305012,3.384094755,0.6768189509,0.06544502618,1.943915747
25/1/2023,0.4755434783,21,0.00001332318667,3.367003367,0.6734006734,0.06544502618,1.943889848
26/1/2023,0.3171726325,14,0.000008882003222,3.220338983,0.6779661017,0.06544502618,1.943872582
27/1/2023,0.3809489489,17,0.00001078433813,3.355704698,0.6711409396,0.06544502618,1.943851618
28/1/2023,0.3783663477,18,0.00001141449949,3.459637562,0.823723229,0.06544502618,1.94382942
29/1/2023,0.4390110165,15,0.000009516102179,3.42019544,0.651465798,0.06544502618,1.943810923
30/1/2023,0.3392705683,8,0.00000507284687,3.459637562,0.823723229,0.06544502618,1.943801057
31/1/2023,0.5003950487,19,0.00001205345667,3.300330033,0.6600660066,0.06544502618,1.943777628
1/2/2023,0.4044274159,19,0.00001205345166,2.965403624,0.6589785832,0.06544502618,1.943754199
2/2/2023,0.2493765586,12,0.000007612616675,3.541076487,0.8865248227,0.06544502618,2.000252172
3/2/2023,0.406779661,18,0.00001141110328,3.025210084,0.6722689076,0.06544502618,1.943717207
4/2/2023,0.3783663477,17,0.00001078433176,3.025210084,0.6722689076,0.06544502618,1.943696245
5/2/2023,0.4806476094,19,0.00001205294669,3.338898164,1.001669449,0.1963350785,1.943672818
6/2/2023,0.5133928571,13,0.000008246656052,3.010033445,0.6688963211,0.06544502618,1.94365679
7/2/2023,0.3404255319,16,0.00001014643592,3.150912106,0.9950248756,0.06544502618,1.943637063
8/2/2023,0.3554997909,17,0.0000107838871,3.98013245,0.6622516556,0.06544502618,1.943616103
9/2/2023,0.4639858595,21,0.00001332112767,3.750809061,0.6472491909,0.06544502618,1.943590212
10/2/2023,0.627090301,30,0.00001902779009,2.415458937,0.6441223833,0.06544502618,1.943553226
11/2/2023,0.4699850459,22,0.0000139546807,2.222222222,0.6349206349,0.06544502618,1.943526104
12/2/2023,0.4390110165,23,0.00001458544055,3.153726488,0.4232804233,0.06544502618,1.943498983
13/2/2023,0.4547044421,13,0.000008245917052,3.379416283,0.9216589862,0.06544502618,1.943482957
14/2/2023,0.4390110165,21,0.00001332021667,3.494176373,0.9983361065,0.06544502618,1.94345707
15/2/2023,0.6339468303,31,0.00001966291422,3,0.8333333333,0.06544502618,1.943482284
16/2/2023,0.7432703897,37,0.0000234681781,4.215456674,1.170960187,0.06544502618,1.943436675
17/2/2023,0.3294573643,17,0.00001078242338,4.716981132,1.509433962,0.1963350785,1.943415721
18/2/2023,0.6691947357,30,0.0000190276008,4.680851064,1.276595745,0.1963350785,1.943378743
19/2/2023,0.4715672677,17,0.00001078210196,4.430379747,1.265822785,0.1963350785,1.943357789
20/2/2023,0.4715672677,32,0.00002029550025,4.166666667,1.041666667,0.1963350785,1.943318349
21/2/2023,0.5315461058,23,0.00001458709609,4.384133612,1.043841336,0.06544502618,1.943290002
22/2/2023,0.6744098813,36,0.0000228336479,4.174950298,1.047120419,0.06544502618,1.943245634
23/2/2023,0.701754386,42,0.00002663630973,4.716981132,1.509433962,0.06544502618,1.943193875
24/2/2023,0.8368200837,42,0.00002663560026,4.129263914,1.436265709,0.06544502618,1.943268951
25/2/2023,0.7226013649,36,0.00002282990642,4.716981132,1.063829787,0.06544502618,1.943224587
26/2/2023,0.4390110165,23,0.00001458522014,4.013961606,1.221640489,0.06544502618,1.943196245
27/2/2023,0.7176287051,23,0.0000145852278,4.188481675,1.047120419,0.06544502618,1.943167903
28/2/2023,0.7658869799,37,0.00002346285038,4,1.217391304,0.06544502618,1.943122312
1/3/2023,0.6986899563,32,0.00002029171709,3.690685413,1.230228471,0,1.943082884
2/3/2023,0.8139534884,42,0.00002663234054,2.909090909,0.7272727273,0.06544502618,1.943031136
3/3/2023,0.5584557485,46,0.00002916279959,2.767527675,0.7380073801,0.06544502618,1.942974464
4/3/2023,0.9836065574,45,0.0000285330584,3.191489362,0.8865248227,0.06544502618,1.942919026
5/3/2023,0.9766296296,50,0.00003170649365,3.198653199,0.8417508418,0.06544502618,1.942857433
6/3/2023,0.9766296296,30,0.00001902089318,3.956521739,0.6956521739,0,1.942820479
7/3/2023,0.9422110553,45,0.00002853079609,3.150912106,0.9950248756,0.06544502618,1.94282845
8/3/2023,0.9695559434,50,0.00003169998123,2.889245586,0.481540931,0,1.942766864
9/3/2023,0.4390110165,73,0.00004628050055,2.865761689,0.6033182504,0.06544502618,1.942676956
10/3/2023,0.4390110165,71,0.00004501046035,2.894356006,0.4341534009,0,1.942589519
11/3/2023,0.4390110165,77,0.00004881196743,2.900552486,0.5524861878,0.06544502618,1.942558091
12/3/2023,0.9766296296,87,0.00005514849207,2.457956016,0.5174644243,0.06544502618,1.942450968
13/3/2023,1.916124367,53,0.00003359429513,2.926779886,0.5089058524,0.06544502618,1.942385715
14/3/2023,1.608021188,85,0.00005387692443,3.210272874,0.963081862,0.06544502618,1.942281073
15/3/2023,0.9766296296,129,0.00008176724094,3.153726488,0.4232804233,0.3272251309,1.941198416
16/3/2023,0.4390110165,133,0.00008422455152,3.153726488,0.4766444233,0.3272251309,1.941077333
17/3/2023,0.04887218045,109,0.00006907813783,3.153726488,0.5708848716,0.3272251309,1.940967925
18/3/2023,1.19850587,103,0.00006526608503,3.153726488,0.6603773585,0.3272251309,1.940697745
19/3/2023,2.97662963,133,0.0000893162943,3.153726488,0.5857740586,0.3272251309,1.94028046
20/3/2023,2.786624204,105,0.0000665248315,3.153726488,0.5631536605,0.5235602094,1.940173602
21/3/2023,2.727637385,136,0.00008615976428,3.153726488,0.5243445693,0.5235602094,1.940044092
22/3/2023,2.97662963,168,0.0001064230681,2.37449118,0.6105834464,0.3272251309,1.939845427
23/3/2023,2.97662963,150,0.00009501085341,2.573879886,0.4766444233,0.3272251309,1.939845427
24/3/2023,3.517786561,89,0.00005636629009,2.188392008,0.5708848716,0.3926701571,1.939697745
25/3/2023,1.433785193,55,0.0000348166422,1.64399093,0.3968253968,0.2617801047,1.939574725
26/3/2023,2.97662963,133,0.00008422855152,1.62425555,0.4872766649,0.2617801047,1.939445571
27/3/2023,1.77430802,50,0.00003166029862,1.983663944,0.7001166861,0.5235602094,1.940676061
28/3/2023,2.303952653,109,0.00006901813784,1.692047377,0.5076142132,0.3272251309,1.940542129
29/3/2023,2.97662963,115,0.00007281629057,1.841517857,0.5580357143,0.3926701571,1.940400844
30/3/2023,2.97662963,98,0.0000620442046,1.949106659,0.4872766649,0.2617801047,1.94028046
31/3/2023,1.447346531,87,0.0000550766409,1.64399093,0.7705008255,0.2617801047,1.940173602
1/4/2023,1.433785193,55,0.00003481629931,1.588235294,0.4117647059,0.2617801047,1.940106054
2/4/2023,1.859956236,55,0.00003481543693,1.406165495,0.5408328826,0.1308900524,1.940038511
3/4/2023,1.595343706,47,0.00002982629006,1.67206041,0.6472491909,0.1308900524,1.940044092
4/4/2023,1.375631668,49,0.0000310163868,1.841517857,0.5253940455,0.1308900524,1.939983923
5/4/2023,1.127527216,58,0.00003676729219,1.538461538,0.5917159763,0.1308900524,1.939976
6/4/2023,1.371990681,53,0.00003354498319,1.457725948,0.5247813411,0.06544502618,1.939974216
7/4/2023,1.211652488,47,0.00002974644008,1.54028436,0.4739336493,0.06544502618,1.93991651
8/4/2023,1.904761905,56,0.00003544951264,1.468860165,0.4700352526,0.06544502618,1.939847759
9/4/2023,0.9017713366,28,0.00001772012829,1.285046729,0.3504672897,0.06544502618,1.939813385
10/4/2023,0.4390110165,37,0.00002341146892,1.407644633,0.4692082111,0.1308900524,1.939767964
11/4/2023,1.0306622,40,0.0000253174277,1.751313485,0.5253940455,0.1308900524,1.939845427
12/4/2023,0.7026348808,28,0.00001777278779,1.737116387,0.521134916,0.1308900524,1.939811056
13/4/2023,1.894451962,70,0.00004429659226,1.64399093,0.3968253968,0.1308900524,1.939725133
14/4/2023,1.223074115,67,0.00004239627944,1.588235294,0.4117647059,0.1308900524,1.939706175
15/4/2023,0.5932957579,20,0.00001265407209,1.577669903,0.4854368932,0.1308900524,1.939681628
16/4/2023,0.4390110165,25,0.00001581863993,1.360946746,0.4733727811,0.1963350785,1.939714219
17/4/2023,0.4390110165,26,0.00001645112529,1.352145797,0.4115226337,0.1963350785,1.939682309
18/4/2023,0.8172950171,31,0.00001961448055,1.336432307,0.4067402673,0.1963350785,1.939644264
19/4/2023,0.4390110165,26,0.00001645053707,1.372315036,0.477326969,0.3272251309,1.939612356
20/4/2023,0.5922416346,20,0.00001265407209,1.577669903,0.4854368932,0.3272251309,1.939587812
21/4/2023,0.6218202374,22,0.00001391927579,1.579586877,0.4860267315,0.3272251309,1.939560815
22/4/2023,0.8771929825,13,0.00000822491212,1.392251816,0.4237288136,0.3272251309,1.939544862
23/4/2023,0.4390110165,17,0.00001075556585,1.380552221,0.4201680672,0.2617801047,1.939524002
24/4/2023,0.4390110165,9,0.000005694061853,1.374775852,0.478182905,0.3272251309,1.939512958
25/4/2023,1.359223301,7,0.000004428689557,1.430274136,0.536352801,0.3272251309,1.9394756
26/4/2023,1.187782805,21,0.00001328600781,1.302545885,0.414446708,0.1138952164,1.939478601
